7.0, 35.0, 160.0, 72.0, 31.0, 18.0, 13.0, 10.0, 8.0, 7.0, 5.0, 4.0, 4.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 
30.0, 139.0, 160.0, 89.0, 50.0, 35.0, 31.0, 29.0, 25.0, 21.0, 17.0, 16.0, 14.0, 12.0, 10.0, 9.0, 9.0, 7.0, 5.0, 4.0, 4.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 
160.0, 67.0, 52.0, 41.0, 32.0, 27.0, 25.0, 23.0, 21.0, 21.0, 21.0, 20.0, 21.0, 22.0, 24.0, 30.0, 53.0, 63.0, 66.0, 64.0, 72.0, 76.0, 67.0, 66.0, 71.0, 49.0, 43.0, 37.0, 32.0, 25.0, 18.0, 25.0, 
160.0, 118.0, 102.0, 101.0, 105.0, 113.0, 115.0, 115.0, 115.0, 111.0, 107.0, 104.0, 96.0, 91.0, 86.0, 82.0, 76.0, 68.0, 64.0, 59.0, 52.0, 48.0, 43.0, 37.0, 32.0, 28.0, 23.0, 20.0, 17.0, 15.0, 13.0, 22.0, 
15.0, 12.0, 14.0, 16.0, 15.0, 22.0, 59.0, 63.0, 98.0, 126.0, 70.0, 27.0, 21.0, 23.0, 29.0, 36.0, 41.0, 47.0, 50.0, 52.0, 52.0, 57.0, 60.0, 160.0, 83.0, 51.0, 42.0, 27.0, 16.0, 10.0, 9.0, 22.0, 
160.0, 69.0, 48.0, 46.0, 41.0, 44.0, 47.0, 43.0, 44.0, 40.0, 37.0, 36.0, 35.0, 35.0, 35.0, 35.0, 35.0, 36.0, 35.0, 30.0, 23.0, 18.0, 15.0, 12.0, 7.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 1.0, 
98.0, 111.0, 134.0, 160.0, 151.0, 158.0, 155.0, 154.0, 134.0, 123.0, 89.0, 70.0, 64.0, 63.0, 55.0, 52.0, 50.0, 46.0, 46.0, 51.0, 48.0, 45.0, 46.0, 53.0, 35.0, 45.0, 34.0, 28.0, 13.0, 12.0, 10.0, 26.0, 
160.0, 28.0, 19.0, 12.0, 8.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 4.0, 5.0, 7.0, 8.0, 7.0, 6.0, 5.0, 5.0, 5.0, 4.0, 4.0, 6.0, 5.0, 4.0, 4.0, 4.0, 6.0, 13.0, 9.0, 1.0, 1.0, 
27.0, 38.0, 53.0, 68.0, 83.0, 95.0, 106.0, 121.0, 153.0, 160.0, 121.0, 86.0, 71.0, 63.0, 58.0, 56.0, 57.0, 58.0, 51.0, 57.0, 51.0, 45.0, 36.0, 32.0, 37.0, 55.0, 83.0, 131.0, 154.0, 77.0, 32.0, 39.0, 
160.0, 140.0, 160.0, 143.0, 153.0, 144.0, 136.0, 92.0, 58.0, 45.0, 43.0, 37.0, 31.0, 24.0, 21.0, 27.0, 40.0, 41.0, 46.0, 37.0, 34.0, 34.0, 39.0, 56.0, 77.0, 83.0, 36.0, 29.0, 17.0, 4.0, 3.0, 1.0, 
5.0, 9.0, 14.0, 21.0, 27.0, 28.0, 29.0, 30.0, 32.0, 34.0, 33.0, 32.0, 31.0, 36.0, 64.0, 92.0, 135.0, 160.0, 115.0, 87.0, 52.0, 44.0, 16.0, 13.0, 12.0, 9.0, 9.0, 8.0, 7.0, 7.0, 8.0, 14.0, 
107.0, 148.0, 78.0, 51.0, 48.0, 52.0, 48.0, 50.0, 58.0, 73.0, 97.0, 121.0, 110.0, 139.0, 119.0, 108.0, 159.0, 160.0, 107.0, 87.0, 66.0, 64.0, 61.0, 51.0, 48.0, 48.0, 48.0, 41.0, 39.0, 42.0, 44.0, 87.0, 
46.0, 46.0, 51.0, 60.0, 62.0, 69.0, 124.0, 148.0, 160.0, 113.0, 81.0, 61.0, 54.0, 42.0, 36.0, 25.0, 22.0, 20.0, 21.0, 29.0, 45.0, 56.0, 36.0, 12.0, 7.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 
32.0, 38.0, 51.0, 27.0, 20.0, 17.0, 16.0, 17.0, 19.0, 35.0, 56.0, 114.0, 160.0, 150.0, 140.0, 136.0, 108.0, 69.0, 47.0, 33.0, 25.0, 26.0, 44.0, 93.0, 57.0, 22.0, 19.0, 21.0, 19.0, 15.0, 14.0, 24.0, 
20.0, 15.0, 12.0, 11.0, 11.0, 10.0, 12.0, 12.0, 15.0, 18.0, 25.0, 75.0, 80.0, 99.0, 129.0, 160.0, 148.0, 149.0, 142.0, 147.0, 156.0, 118.0, 100.0, 100.0, 114.0, 87.0, 29.0, 11.0, 6.0, 4.0, 2.0, 2.0, 
73.0, 35.0, 41.0, 59.0, 87.0, 122.0, 117.0, 141.0, 142.0, 156.0, 160.0, 94.0, 71.0, 49.0, 44.0, 41.0, 38.0, 35.0, 33.0, 33.0, 35.0, 43.0, 65.0, 102.0, 99.0, 56.0, 29.0, 24.0, 20.0, 12.0, 8.0, 9.0, 
54.0, 69.0, 149.0, 160.0, 155.0, 133.0, 107.0, 92.0, 81.0, 74.0, 70.0, 56.0, 44.0, 36.0, 28.0, 22.0, 15.0, 12.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 12.0, 
9.0, 8.0, 8.0, 8.0, 9.0, 9.0, 10.0, 10.0, 11.0, 12.0, 12.0, 14.0, 15.0, 16.0, 17.0, 16.0, 15.0, 14.0, 13.0, 14.0, 14.0, 13.0, 11.0, 9.0, 8.0, 8.0, 8.0, 5.0, 4.0, 5.0, 30.0, 160.0, 
101.0, 52.0, 51.0, 46.0, 44.0, 42.0, 41.0, 44.0, 49.0, 49.0, 44.0, 36.0, 36.0, 41.0, 52.0, 59.0, 51.0, 44.0, 43.0, 53.0, 94.0, 119.0, 125.0, 149.0, 160.0, 149.0, 141.0, 136.0, 136.0, 71.0, 40.0, 93.0, 
160.0, 96.0, 51.0, 33.0, 26.0, 24.0, 31.0, 33.0, 30.0, 29.0, 33.0, 46.0, 60.0, 60.0, 75.0, 80.0, 53.0, 40.0, 38.0, 40.0, 47.0, 50.0, 35.0, 15.0, 8.0, 7.0, 6.0, 6.0, 6.0, 6.0, 7.0, 13.0, 
37.0, 24.0, 33.0, 32.0, 28.0, 33.0, 38.0, 78.0, 113.0, 89.0, 77.0, 61.0, 48.0, 37.0, 32.0, 28.0, 26.0, 25.0, 25.0, 29.0, 32.0, 33.0, 30.0, 30.0, 33.0, 35.0, 32.0, 25.0, 20.0, 19.0, 26.0, 160.0, 
16.0, 50.0, 160.0, 151.0, 108.0, 109.0, 122.0, 124.0, 131.0, 113.0, 126.0, 85.0, 62.0, 37.0, 41.0, 44.0, 45.0, 41.0, 36.0, 35.0, 34.0, 35.0, 37.0, 44.0, 71.0, 91.0, 112.0, 135.0, 78.0, 72.0, 94.0, 81.0, 
10.0, 30.0, 49.0, 63.0, 65.0, 60.0, 54.0, 50.0, 44.0, 40.0, 40.0, 41.0, 44.0, 51.0, 52.0, 53.0, 62.0, 73.0, 82.0, 80.0, 86.0, 77.0, 63.0, 51.0, 45.0, 42.0, 42.0, 43.0, 44.0, 53.0, 101.0, 160.0, 
9.0, 33.0, 22.0, 17.0, 27.0, 50.0, 59.0, 51.0, 72.0, 98.0, 83.0, 47.0, 38.0, 39.0, 42.0, 46.0, 61.0, 78.0, 113.0, 108.0, 63.0, 42.0, 45.0, 48.0, 53.0, 55.0, 55.0, 56.0, 57.0, 73.0, 65.0, 160.0, 
2.0, 4.0, 8.0, 30.0, 105.0, 160.0, 135.0, 129.0, 110.0, 92.0, 75.0, 64.0, 62.0, 63.0, 71.0, 80.0, 87.0, 76.0, 67.0, 61.0, 39.0, 19.0, 10.0, 7.0, 8.0, 8.0, 4.0, 3.0, 3.0, 3.0, 6.0, 5.0, 
160.0, 87.0, 113.0, 125.0, 120.0, 138.0, 160.0, 157.0, 145.0, 154.0, 144.0, 147.0, 148.0, 158.0, 146.0, 121.0, 118.0, 111.0, 99.0, 102.0, 88.0, 76.0, 60.0, 45.0, 33.0, 29.0, 27.0, 25.0, 19.0, 14.0, 10.0, 7.0, 
160.0, 65.0, 7.0, 3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 
22.0, 8.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 9.0, 9.0, 10.0, 12.0, 14.0, 17.0, 22.0, 29.0, 46.0, 66.0, 94.0, 126.0, 147.0, 153.0, 153.0, 149.0, 152.0, 160.0, 148.0, 118.0, 81.0, 42.0, 11.0, 
160.0, 47.0, 61.0, 44.0, 32.0, 26.0, 22.0, 19.0, 15.0, 13.0, 11.0, 10.0, 9.0, 8.0, 6.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 10.0, 10.0, 6.0, 5.0, 7.0, 25.0, 
2.0, 24.0, 149.0, 160.0, 125.0, 79.0, 62.0, 57.0, 59.0, 63.0, 69.0, 75.0, 83.0, 91.0, 80.0, 70.0, 60.0, 49.0, 41.0, 39.0, 35.0, 24.0, 17.0, 13.0, 9.0, 6.0, 4.0, 3.0, 2.0, 2.0, 2.0, 1.0, 
5.0, 4.0, 35.0, 160.0, 97.0, 49.0, 30.0, 22.0, 19.0, 21.0, 20.0, 16.0, 14.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 7.0, 6.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, 10.0, 18.0, 17.0, 16.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 5.0, 8.0, 11.0, 16.0, 18.0, 16.0, 16.0, 21.0, 26.0, 34.0, 42.0, 54.0, 88.0, 110.0, 97.0, 104.0, 70.0, 76.0, 80.0, 75.0, 95.0, 68.0, 160.0, 
17.0, 22.0, 24.0, 27.0, 34.0, 37.0, 36.0, 37.0, 39.0, 51.0, 119.0, 160.0, 138.0, 59.0, 32.0, 27.0, 28.0, 21.0, 28.0, 58.0, 56.0, 56.0, 59.0, 53.0, 53.0, 48.0, 41.0, 42.0, 33.0, 28.0, 32.0, 136.0, 
22.0, 23.0, 32.0, 40.0, 50.0, 58.0, 67.0, 78.0, 148.0, 145.0, 133.0, 131.0, 136.0, 128.0, 144.0, 150.0, 148.0, 160.0, 154.0, 148.0, 122.0, 136.0, 114.0, 88.0, 74.0, 62.0, 47.0, 38.0, 41.0, 34.0, 19.0, 8.0, 
4.0, 12.0, 22.0, 30.0, 34.0, 36.0, 35.0, 30.0, 26.0, 26.0, 30.0, 36.0, 39.0, 39.0, 32.0, 22.0, 12.0, 8.0, 8.0, 9.0, 7.0, 8.0, 7.0, 23.0, 41.0, 66.0, 160.0, 115.0, 56.0, 18.0, 4.0, 1.0, 
38.0, 35.0, 30.0, 31.0, 34.0, 38.0, 38.0, 38.0, 45.0, 47.0, 48.0, 57.0, 59.0, 54.0, 49.0, 44.0, 37.0, 35.0, 35.0, 36.0, 36.0, 37.0, 38.0, 44.0, 42.0, 41.0, 42.0, 45.0, 49.0, 61.0, 75.0, 160.0, 
160.0, 53.0, 43.0, 42.0, 41.0, 39.0, 41.0, 41.0, 42.0, 43.0, 42.0, 40.0, 38.0, 37.0, 34.0, 32.0, 30.0, 30.0, 28.0, 27.0, 27.0, 27.0, 28.0, 30.0, 32.0, 34.0, 29.0, 17.0, 8.0, 5.0, 4.0, 10.0, 
1.0, 15.0, 11.0, 6.0, 4.0, 5.0, 6.0, 7.0, 10.0, 10.0, 10.0, 10.0, 13.0, 15.0, 18.0, 23.0, 28.0, 37.0, 45.0, 54.0, 58.0, 63.0, 69.0, 74.0, 73.0, 74.0, 72.0, 78.0, 102.0, 152.0, 160.0, 61.0, 
1.0, 31.0, 106.0, 87.0, 64.0, 48.0, 60.0, 102.0, 95.0, 72.0, 66.0, 75.0, 63.0, 71.0, 73.0, 90.0, 79.0, 75.0, 80.0, 90.0, 107.0, 119.0, 141.0, 144.0, 152.0, 141.0, 137.0, 123.0, 116.0, 99.0, 104.0, 160.0, 
160.0, 66.0, 55.0, 50.0, 51.0, 50.0, 45.0, 41.0, 39.0, 35.0, 30.0, 29.0, 28.0, 25.0, 26.0, 28.0, 27.0, 25.0, 23.0, 22.0, 19.0, 19.0, 14.0, 9.0, 7.0, 6.0, 4.0, 4.0, 3.0, 2.0, 1.0, 1.0, 
160.0, 104.0, 84.0, 59.0, 50.0, 46.0, 39.0, 34.0, 30.0, 28.0, 29.0, 27.0, 27.0, 24.0, 20.0, 23.0, 24.0, 25.0, 20.0, 21.0, 25.0, 30.0, 31.0, 28.0, 20.0, 10.0, 6.0, 5.0, 4.0, 4.0, 5.0, 5.0, 
160.0, 30.0, 29.0, 28.0, 27.0, 25.0, 21.0, 20.0, 19.0, 19.0, 17.0, 16.0, 15.0, 14.0, 13.0, 12.0, 10.0, 10.0, 10.0, 10.0, 9.0, 10.0, 10.0, 11.0, 10.0, 10.0, 9.0, 7.0, 5.0, 3.0, 2.0, 2.0, 
14.0, 160.0, 115.0, 100.0, 124.0, 88.0, 50.0, 47.0, 46.0, 53.0, 64.0, 59.0, 43.0, 28.0, 19.0, 16.0, 15.0, 15.0, 14.0, 12.0, 11.0, 11.0, 10.0, 8.0, 7.0, 7.0, 8.0, 10.0, 14.0, 8.0, 3.0, 1.0, 
160.0, 35.0, 32.0, 34.0, 34.0, 30.0, 25.0, 22.0, 20.0, 20.0, 21.0, 21.0, 24.0, 19.0, 17.0, 14.0, 15.0, 14.0, 13.0, 14.0, 9.0, 7.0, 5.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 35.0, 
36.0, 36.0, 42.0, 56.0, 67.0, 83.0, 97.0, 99.0, 103.0, 99.0, 88.0, 84.0, 78.0, 71.0, 67.0, 63.0, 59.0, 58.0, 57.0, 56.0, 55.0, 51.0, 47.0, 44.0, 40.0, 34.0, 27.0, 23.0, 24.0, 67.0, 139.0, 160.0, 
91.0, 140.0, 160.0, 144.0, 113.0, 97.0, 94.0, 89.0, 86.0, 76.0, 70.0, 73.0, 73.0, 77.0, 78.0, 83.0, 98.0, 107.0, 116.0, 129.0, 137.0, 143.0, 159.0, 160.0, 151.0, 145.0, 138.0, 133.0, 129.0, 112.0, 107.0, 151.0, 
87.0, 96.0, 106.0, 106.0, 119.0, 136.0, 137.0, 143.0, 159.0, 158.0, 146.0, 149.0, 146.0, 138.0, 140.0, 129.0, 120.0, 107.0, 92.0, 79.0, 71.0, 65.0, 59.0, 53.0, 51.0, 46.0, 43.0, 44.0, 43.0, 44.0, 59.0, 160.0, 
0.0, 1.0, 2.0, 3.0, 5.0, 11.0, 16.0, 16.0, 20.0, 25.0, 31.0, 40.0, 49.0, 55.0, 61.0, 69.0, 72.0, 69.0, 71.0, 70.0, 72.0, 70.0, 68.0, 67.0, 67.0, 68.0, 74.0, 84.0, 98.0, 111.0, 98.0, 160.0, 
12.0, 15.0, 22.0, 29.0, 39.0, 46.0, 55.0, 58.0, 57.0, 60.0, 62.0, 61.0, 54.0, 45.0, 45.0, 53.0, 59.0, 60.0, 54.0, 79.0, 123.0, 125.0, 98.0, 147.0, 157.0, 160.0, 123.0, 106.0, 102.0, 37.0, 2.0, 2.0, 
1.0, 13.0, 39.0, 33.0, 69.0, 71.0, 74.0, 86.0, 97.0, 65.0, 48.0, 35.0, 29.0, 34.0, 35.0, 37.0, 52.0, 84.0, 160.0, 150.0, 69.0, 80.0, 104.0, 68.0, 41.0, 29.0, 35.0, 58.0, 50.0, 59.0, 45.0, 59.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 9.0, 36.0, 45.0, 34.0, 37.0, 43.0, 58.0, 82.0, 112.0, 144.0, 160.0, 160.0, 146.0, 126.0, 115.0, 113.0, 109.0, 103.0, 89.0, 62.0, 47.0, 38.0, 31.0, 25.0, 58.0, 
136.0, 31.0, 37.0, 39.0, 32.0, 35.0, 42.0, 53.0, 68.0, 83.0, 74.0, 60.0, 57.0, 57.0, 59.0, 57.0, 50.0, 45.0, 41.0, 37.0, 35.0, 28.0, 22.0, 20.0, 20.0, 21.0, 18.0, 16.0, 12.0, 43.0, 160.0, 72.0, 
9.0, 16.0, 19.0, 18.0, 17.0, 17.0, 16.0, 16.0, 15.0, 14.0, 14.0, 15.0, 15.0, 16.0, 17.0, 15.0, 13.0, 12.0, 11.0, 11.0, 12.0, 13.0, 23.0, 71.0, 160.0, 20.0, 8.0, 6.0, 5.0, 3.0, 1.0, 1.0, 
1.0, 1.0, 3.0, 5.0, 7.0, 8.0, 10.0, 12.0, 12.0, 12.0, 13.0, 14.0, 14.0, 16.0, 20.0, 25.0, 29.0, 48.0, 85.0, 143.0, 160.0, 86.0, 9.0, 4.0, 3.0, 3.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 
25.0, 39.0, 36.0, 28.0, 27.0, 27.0, 29.0, 34.0, 39.0, 63.0, 91.0, 100.0, 112.0, 120.0, 121.0, 125.0, 125.0, 154.0, 152.0, 159.0, 154.0, 146.0, 131.0, 132.0, 160.0, 128.0, 34.0, 14.0, 11.0, 9.0, 8.0, 4.0, 
17.0, 8.0, 12.0, 15.0, 20.0, 16.0, 15.0, 21.0, 24.0, 27.0, 28.0, 34.0, 37.0, 41.0, 43.0, 46.0, 50.0, 55.0, 59.0, 59.0, 64.0, 70.0, 70.0, 77.0, 82.0, 92.0, 92.0, 98.0, 103.0, 112.0, 116.0, 160.0, 
2.0, 5.0, 6.0, 6.0, 5.0, 6.0, 7.0, 7.0, 9.0, 11.0, 12.0, 13.0, 13.0, 12.0, 12.0, 16.0, 14.0, 20.0, 16.0, 15.0, 17.0, 23.0, 26.0, 27.0, 32.0, 46.0, 78.0, 160.0, 107.0, 12.0, 2.0, 1.0, 
53.0, 160.0, 138.0, 88.0, 94.0, 78.0, 92.0, 66.0, 49.0, 38.0, 14.0, 6.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 7.0, 9.0, 13.0, 21.0, 21.0, 17.0, 14.0, 16.0, 16.0, 19.0, 14.0, 5.0, 4.0, 5.0, 
1.0, 5.0, 9.0, 10.0, 7.0, 6.0, 11.0, 22.0, 31.0, 41.0, 55.0, 60.0, 59.0, 57.0, 60.0, 70.0, 90.0, 116.0, 144.0, 160.0, 157.0, 149.0, 148.0, 142.0, 138.0, 126.0, 107.0, 82.0, 57.0, 38.0, 19.0, 12.0, 
